,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,NEW_Y
58775,Shot Chart Detail,0021700345,495,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,4,7,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-85,234,1,0,20171204,MEM,MIN,184.92522711888182
58777,Shot Chart Detail,0021700345,499,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,4,6,47,Made Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,25,11,1,1,20171204,MEM,MIN,25.433756729740644
58780,Shot Chart Detail,0021700345,504,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,4,6,2,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,165,71,1,0,20171204,MEM,MIN,166.26279441628824
58781,Shot Chart Detail,0021700345,522,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,4,5,29,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,224,-2,1,0,20171204,MEM,MIN,127.32646029847615
58782,Shot Chart Detail,0021700345,528,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,4,4,50,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,149,46,1,0,20171204,MEM,MIN,132.02519010925425
58783,Shot Chart Detail,0021700345,535,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,4,4,14,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,22,32,1,1,20171204,MEM,MIN,44.70170592217177
58784,Shot Chart Detail,0021700345,540,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,4,3,45,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,5,1,1,20171204,MEM,MIN,8.464101615137753
58786,Shot Chart Detail,0021700345,550,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,4,2,56,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,190,159,1,0,20171204,MEM,MIN,268.6965511460289
58788,Shot Chart Detail,0021700345,554,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,4,2,16,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,123,98,1,0,20171204,MEM,MIN,169.01408311032395
58790,Shot Chart Detail,0021700345,563,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,4,1,18,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,6,1,0,20171204,MEM,MIN,16.392304845413264
58792,Shot Chart Detail,0021700345,567,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,4,0,43,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,166,37,1,0,20171204,MEM,MIN,132.84014468547787
58793,Shot Chart Detail,0021700345,579,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,4,0,1,Missed Shot,Turnaround Fadeaway Bank Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-89,246,1,0,20171204,MEM,MIN,194.6158260421233
61488,Shot Chart Detail,0021700362,11,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,1,11,5,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-8,78,1,1,20171206,LAC,MIN,73.38119784648299
61491,Shot Chart Detail,0021700362,19,201952,Jeff Teague,1610612750,Minnesota Timberwolves,1,10,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,32,-106,309,1,0,20171206,LAC,MIN,247.80087146589966
61492,Shot Chart Detail,0021700362,21,201959,Taj Gibson,1610612750,Minnesota Timberwolves,1,9,50,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,6,1,1,20171206,LAC,MIN,-5.547005383792515
61494,Shot Chart Detail,0021700362,25,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,1,9,17,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,123,144,1,0,20171206,LAC,MIN,215.01408311032395
61496,Shot Chart Detail,0021700362,29,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,1,8,56,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-148,15,1,0,20171206,LAC,MIN,-70.4478398400646
61498,Shot Chart Detail,0021700362,34,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,1,8,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-170,212,1,0,20171206,LAC,MIN,113.85045423776363
61499,Shot Chart Detail,0021700362,36,201959,Taj Gibson,1610612750,Minnesota Timberwolves,1,8,32,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,13,1,1,20171206,LAC,MIN,9.535898384862247
61502,Shot Chart Detail,0021700362,46,201952,Jeff Teague,1610612750,Minnesota Timberwolves,1,7,23,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,226,26,1,1,20171206,LAC,MIN,156.48116083685542
61503,Shot Chart Detail,0021700362,51,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,1,6,55,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-132,13,1,1,20171206,LAC,MIN,-63.2102355330306
61506,Shot Chart Detail,0021700362,61,201959,Taj Gibson,1610612750,Minnesota Timberwolves,1,5,48,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,8,1,1,20171206,LAC,MIN,10.309401076758503
61507,Shot Chart Detail,0021700362,68,201959,Taj Gibson,1610612750,Minnesota Timberwolves,1,5,15,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,1,1,1,20171206,LAC,MIN,-8.237604307034012
61509,Shot Chart Detail,0021700362,71,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,1,4,42,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,30,63,1,1,20171206,LAC,MIN,80.32050807568876
61511,Shot Chart Detail,0021700362,80,203476,Gorgui Dieng,1610612750,Minnesota Timberwolves,1,3,53,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-84,163,1,1,20171206,LAC,MIN,114.50257738807144
61514,Shot Chart Detail,0021700362,94,201959,Taj Gibson,1610612750,Minnesota Timberwolves,1,3,14,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,6,1,1,20171206,LAC,MIN,14.660254037844386
61517,Shot Chart Detail,0021700362,100,201952,Jeff Teague,1610612750,Minnesota Timberwolves,1,2,45,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-1,95,1,0,20171206,LAC,MIN,94.42264973081038
61520,Shot Chart Detail,0021700362,105,201952,Jeff Teague,1610612750,Minnesota Timberwolves,1,2,18,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,13,-68,117,1,1,20171206,LAC,MIN,77.74018169510545
61524,Shot Chart Detail,0021700362,129,2037,Jamal Crawford,1610612750,Minnesota Timberwolves,1,1,5,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,57,194,1,1,20171206,LAC,MIN,226.90896534380866
61526,Shot Chart Detail,0021700362,146,2037,Jamal Crawford,1610612750,Minnesota Timberwolves,1,0,4,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,79,147,1,1,20171206,LAC,MIN,192.61067126598044
61529,Shot Chart Detail,0021700362,165,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,2,10,54,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-34,83,1,0,20171206,LAC,MIN,63.370090847552724
61531,Shot Chart Detail,0021700362,171,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,2,10,36,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,4,1,1,20171206,LAC,MIN,12.660254037844386
61533,Shot Chart Detail,0021700362,175,2037,Jamal Crawford,1610612750,Minnesota Timberwolves,2,10,12,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,98,231,1,0,20171206,LAC,MIN,287.5803263805833
61535,Shot Chart Detail,0021700362,180,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,2,9,56,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,15,23,1,1,20171206,LAC,MIN,31.660254037844386
61537,Shot Chart Detail,0021700362,183,203476,Gorgui Dieng,1610612750,Minnesota Timberwolves,2,9,29,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-38,188,1,1,20171206,LAC,MIN,166.06068977079423
61539,Shot Chart Detail,0021700362,187,2037,Jamal Crawford,1610612750,Minnesota Timberwolves,2,9,0,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-56,153,1,0,20171206,LAC,MIN,120.66838492538096
61541,Shot Chart Detail,0021700362,191,1626145,Tyus Jones,1610612750,Minnesota Timberwolves,2,8,35,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,157,191,1,1,20171206,LAC,MIN,281.64399226277123
61543,Shot Chart Detail,0021700362,195,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,2,7,54,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,2,1,0,20171206,LAC,MIN,-130.7905619136139
61544,Shot Chart Detail,0021700362,202,2037,Jamal Crawford,1610612750,Minnesota Timberwolves,2,7,38,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,145,163,1,1,20171206,LAC,MIN,246.71578903249574
61546,Shot Chart Detail,0021700362,206,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,2,7,16,Made Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,16,4,1,1,20171206,LAC,MIN,13.237604307034012
61548,Shot Chart Detail,0021700362,219,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,2,6,47,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-14,11,1,1,20171206,LAC,MIN,2.9170962313452407
61550,Shot Chart Detail,0021700362,223,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,2,6,25,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,30,252,1,0,20171206,LAC,MIN,269.3205080756888
61552,Shot Chart Detail,0021700362,236,201959,Taj Gibson,1610612750,Minnesota Timberwolves,2,5,45,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,17,1,1,20171206,LAC,MIN,18.154700538379252
61554,Shot Chart Detail,0021700362,240,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,2,5,16,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,11,-78,83,1,1,20171206,LAC,MIN,37.966679003209194
61556,Shot Chart Detail,0021700362,243,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,2,4,31,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-76,59,1,1,20171206,LAC,MIN,15.121379541588446
61558,Shot Chart Detail,0021700362,246,201959,Taj Gibson,1610612750,Minnesota Timberwolves,2,4,7,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-229,12,1,0,20171206,LAC,MIN,-120.21321164442429
61560,Shot Chart Detail,0021700362,250,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,2,3,48,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,165,186,1,1,20171206,LAC,MIN,281.2627944162882
61562,Shot Chart Detail,0021700362,259,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,2,3,7,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,18,65,1,1,20171206,LAC,MIN,75.39230484541326
61563,Shot Chart Detail,0021700362,267,201952,Jeff Teague,1610612750,Minnesota Timberwolves,2,2,42,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,1,1,0,20171206,LAC,MIN,8.505553499465135
61565,Shot Chart Detail,0021700362,272,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,2,2,21,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,10,-79,69,1,1,20171206,LAC,MIN,23.389328734019564
61568,Shot Chart Detail,0021700362,279,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,2,1,46,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,24,6,1,1,20171206,LAC,MIN,19.856406460551018
61570,Shot Chart Detail,0021700362,282,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,2,1,13,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,154,25,1,0,20171206,LAC,MIN,113.91194145520237
61574,Shot Chart Detail,0021700362,299,201952,Jeff Teague,1610612750,Minnesota Timberwolves,2,0,31,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,18,85,1,0,20171206,LAC,MIN,95.39230484541326
61575,Shot Chart Detail,0021700362,301,201959,Taj Gibson,1610612750,Minnesota Timberwolves,2,0,26,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20171206,LAC,MIN,-6.0
61578,Shot Chart Detail,0021700362,317,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,3,11,17,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,134,99,1,0,20171206,LAC,MIN,176.36493607140983
61580,Shot Chart Detail,0021700362,320,201952,Jeff Teague,1610612750,Minnesota Timberwolves,3,10,55,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,-5,1,0,20171206,LAC,MIN,-10.773502691896258
61582,Shot Chart Detail,0021700362,324,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,3,10,24,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-103,37,1,1,20171206,LAC,MIN,-22.46707772653145
61583,Shot Chart Detail,0021700362,330,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,3,9,54,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,84,168,1,0,20171206,LAC,MIN,216.49742261192856
61584,Shot Chart Detail,0021700362,332,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,3,9,47,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,0,20171206,LAC,MIN,-6.0
61586,Shot Chart Detail,0021700362,338,201952,Jeff Teague,1610612750,Minnesota Timberwolves,3,9,24,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-116,121,1,1,20171206,LAC,MIN,54.02736877400342
61590,Shot Chart Detail,0021700362,350,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,3,8,16,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-3,16,1,1,20171206,LAC,MIN,14.267949192431123
61592,Shot Chart Detail,0021700362,354,201952,Jeff Teague,1610612750,Minnesota Timberwolves,3,7,47,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,225,25,1,1,20171206,LAC,MIN,154.9038105676658
61593,Shot Chart Detail,0021700362,358,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,3,7,35,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,0,1,1,20171206,LAC,MIN,-2.309401076758503
61596,Shot Chart Detail,0021700362,367,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,3,6,29,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,40,174,1,1,20171206,LAC,MIN,197.09401076758502
61601,Shot Chart Detail,0021700362,387,201952,Jeff Teague,1610612750,Minnesota Timberwolves,3,5,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-65,242,1,0,20171206,LAC,MIN,204.47223250267433
61603,Shot Chart Detail,0021700362,391,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,3,4,44,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-15,-10,1,0,20171206,LAC,MIN,-18.660254037844386
61604,Shot Chart Detail,0021700362,393,201959,Taj Gibson,1610612750,Minnesota Timberwolves,3,4,39,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,0,20171206,LAC,MIN,-6.0
61605,Shot Chart Detail,0021700362,397,201959,Taj Gibson,1610612750,Minnesota Timberwolves,3,4,27,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-16,36,1,0,20171206,LAC,MIN,26.76239569296599
61606,Shot Chart Detail,0021700362,401,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,3,4,15,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-69,-1,1,0,20171206,LAC,MIN,-40.837168574084174
61608,Shot Chart Detail,0021700362,407,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,3,3,53,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,29,52,1,1,20171206,LAC,MIN,68.74315780649914
61610,Shot Chart Detail,0021700362,409,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,3,3,21,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-158,136,1,1,20171206,LAC,MIN,44.77865746803913
61612,Shot Chart Detail,0021700362,412,201952,Jeff Teague,1610612750,Minnesota Timberwolves,3,2,47,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-97,234,1,1,20171206,LAC,MIN,177.9970238886063
61614,Shot Chart Detail,0021700362,415,203476,Gorgui Dieng,1610612750,Minnesota Timberwolves,3,2,14,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,16,172,1,0,20171206,LAC,MIN,181.23760430703402
61618,Shot Chart Detail,0021700362,432,2037,Jamal Crawford,1610612750,Minnesota Timberwolves,3,1,10,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-8,187,1,0,20171206,LAC,MIN,182.381197846483
61620,Shot Chart Detail,0021700362,436,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,3,0,44,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,13,-73,116,1,0,20171206,LAC,MIN,73.85343034915732
61622,Shot Chart Detail,0021700362,441,2037,Jamal Crawford,1610612750,Minnesota Timberwolves,3,0,29,Missed Shot,Running Pull-Up Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,0,127,1,0,20171206,LAC,MIN,127.0
61623,Shot Chart Detail,0021700362,443,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,3,0,27,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,0,20171206,LAC,MIN,-6.0
61624,Shot Chart Detail,0021700362,449,201952,Jeff Teague,1610612750,Minnesota Timberwolves,3,0,5,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,155,194,1,1,20171206,LAC,MIN,283.489291724392
61627,Shot Chart Detail,0021700362,475,2037,Jamal Crawford,1610612750,Minnesota Timberwolves,4,11,6,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,56,168,1,0,20171206,LAC,MIN,200.33161507461904
61632,Shot Chart Detail,0021700362,491,203476,Gorgui Dieng,1610612750,Minnesota Timberwolves,4,9,20,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,0,58,1,1,20171206,LAC,MIN,58.0
61634,Shot Chart Detail,0021700362,501,203476,Gorgui Dieng,1610612750,Minnesota Timberwolves,4,8,59,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-161,-7,1,1,20171206,LAC,MIN,-99.95339333952974
61636,Shot Chart Detail,0021700362,505,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,4,8,23,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-5,27,1,1,20171206,LAC,MIN,24.113248654051873
61638,Shot Chart Detail,0021700362,512,2037,Jamal Crawford,1610612750,Minnesota Timberwolves,4,7,49,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,5,272,1,1,20171206,LAC,MIN,274.88675134594814
61641,Shot Chart Detail,0021700362,525,2037,Jamal Crawford,1610612750,Minnesota Timberwolves,4,6,37,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-222,42,1,0,20171206,LAC,MIN,-86.1717597600969
61644,Shot Chart Detail,0021700362,540,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,4,5,54,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-30,251,1,0,20171206,LAC,MIN,233.67949192431124
61646,Shot Chart Detail,0021700362,544,201952,Jeff Teague,1610612750,Minnesota Timberwolves,4,5,26,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-37,189,1,0,20171206,LAC,MIN,167.63804003998385
61649,Shot Chart Detail,0021700362,549,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,4,4,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,206,147,1,0,20171206,LAC,MIN,265.9341554530629
61652,Shot Chart Detail,0021700362,559,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,4,4,11,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,15,1,1,20171206,LAC,MIN,15.577350269189626
61656,Shot Chart Detail,0021700362,574,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,4,2,43,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,8,88,11,1,1,20171206,LAC,MIN,61.80682368868706
61659,Shot Chart Detail,0021700362,583,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,4,2,4,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,9,1,1,20171206,LAC,MIN,9.577350269189626
61661,Shot Chart Detail,0021700362,590,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,4,1,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,186,172,1,0,20171206,LAC,MIN,279.3871500692704
61663,Shot Chart Detail,0021700362,594,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,4,1,23,Missed Shot,Dunk Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,1,42,1,0,20171206,LAC,MIN,42.57735026918962
61664,Shot Chart Detail,0021700362,602,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,4,1,0,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-73,178,1,0,20171206,LAC,MIN,135.85343034915732
