,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,NEW_X,NEW_Y
57599,Shot Chart Detail,0021700735,21,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,10,14,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-229,-5,1,1,20180128,TOR,LAL,18.113248654051873,-66.3603650667271
57604,Shot Chart Detail,0021700735,57,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,7,19,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,1,1,1,20180128,TOR,LAL,248.57735026918962,0.4641016151377546
57629,Shot Chart Detail,0021700735,264,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,4,28,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-109,22,1,1,20180128,TOR,LAL,153.70170592217175,-7.206461974992372
57641,Shot Chart Detail,0021700735,365,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,10,6,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-32,9,1,1,20180128,TOR,LAL,223.19615242270663,0.42562584220407373
57644,Shot Chart Detail,0021700735,379,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,8,37,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20180128,TOR,LAL,246.53589838486224,-6.0
57646,Shot Chart Detail,0021700735,407,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,6,48,Made Shot,Pullup Jump shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,8,34,1,1,20180128,TOR,LAL,277.6299091524473,36.14359353944898
58459,Shot Chart Detail,0021700746,13,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,10,49,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-38,47,1,1,20180130,TOR,MIN,239.1354626519124,36.817930687617334
58461,Shot Chart Detail,0021700746,26,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,9,25,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,4,39,1,1,20180130,TOR,MIN,276.5166604983954,40.07179676972449
58495,Shot Chart Detail,0021700746,261,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,2,9,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-179,5,1,1,20180130,TOR,MIN,73.88675134594813,-42.96290544517096
58497,Shot Chart Detail,0021700746,264,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,1,25,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-11,17,1,1,20180130,TOR,MIN,248.81495457622364,14.05255888325765
58505,Shot Chart Detail,0021700746,315,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,8,55,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,14,1,1,20180130,TOR,MIN,256.0829037686548,13.464101615137755
58511,Shot Chart Detail,0021700746,337,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,6,16,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,11,1,1,20180130,TOR,MIN,262.3508529610859,12.607695154586736
58514,Shot Chart Detail,0021700746,370,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,3,34,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,3,10,1,1,20180130,TOR,MIN,258.7735026918963,10.803847577293368
58528,Shot Chart Detail,0021700746,513,202685,Jonas Valanciunas,1610612761,Toronto Raptors,4,5,29,Made Shot,Turnaround Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-8,22,1,1,20180130,TOR,MIN,254.70170592217175,19.856406460551018
59727,Shot Chart Detail,0021700762,11,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,11,21,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-102,231,1,1,20180201,WAS,TOR,281.36791218280354,203.6691823720255
59732,Shot Chart Detail,0021700762,30,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,9,4,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-13,71,1,1,20180201,WAS,TOR,277.9918691124634,67.51666049839541
59758,Shot Chart Detail,0021700762,211,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,6,35,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,1,83,1,1,20180201,WAS,TOR,298.92007234273893,83.26794919243112
59760,Shot Chart Detail,0021700762,226,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,5,22,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,14,13,1,1,20180201,WAS,TOR,271.5055534994651,16.75128869403572
59762,Shot Chart Detail,0021700762,240,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,4,36,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,16,1,1,20180201,WAS,TOR,255.23760430703402,14.928203230275509
59763,Shot Chart Detail,0021700762,253,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,3,30,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,9,1,1,20180201,WAS,TOR,257.19615242270663,9.535898384862245
59769,Shot Chart Detail,0021700762,289,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,0,50,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,145,218,1,1,20180201,WAS,TOR,520.8623586833385,256.85263290251277
60306,Shot Chart Detail,0021700769,16,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,10,23,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-226,-20,1,1,20180202,TOR,POR,12.452994616207485,-80.55651748943373
60309,Shot Chart Detail,0021700769,44,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,8,19,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,1,20,1,1,20180202,TOR,POR,262.5470053837925,20.26794919243112
60313,Shot Chart Detail,0021700769,71,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,5,54,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,9,80,1,1,20180202,TOR,POR,305.18802153517004,82.4115427318801
60315,Shot Chart Detail,0021700769,123,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,3,14,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-80,162,1,1,20180202,TOR,POR,263.5307436087194,140.56406460551017
60333,Shot Chart Detail,0021700769,234,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,5,37,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-122,220,1,1,20180202,TOR,POR,255.01705922171766,187.31019852340302
60339,Shot Chart Detail,0021700769,265,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,3,11,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,27,42,1,1,20180202,TOR,POR,301.24871130596426,49.23462819564031
60352,Shot Chart Detail,0021700769,324,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,9,31,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,5,1,1,20180202,TOR,POR,254.88675134594814,5.535898384862246
61741,Shot Chart Detail,0021700787,9,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,11,34,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-3,6,1,1,20180204,TOR,MEM,250.46410161513776,5.196152422706632
61746,Shot Chart Detail,0021700787,37,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,9,9,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,108,238,1,1,20180204,TOR,MEM,495.4093640671309,266.93851278256125
61771,Shot Chart Detail,0021700787,246,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,6,33,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,25,-1,1,1,20180204,TOR,MEM,274.42264973081035,5.698729810778067
61783,Shot Chart Detail,0021700787,349,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,10,43,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,0,1,1,20180204,TOR,MEM,248.0,-0.5358983848622454
